timestamp,ask,bid,mid,spread,health,state
2018-01-14 18:15:01.130827,1712875.0,1712870.0,1712872.5,0.03,,
2018-01-14 18:16:01.059946,1712875.0,1712375.0,1712625.0,2.92,,
2018-01-14 18:17:01.152416,1711535.0,1711530.0,1711532.5,0.03,,
2018-01-14 18:18:01.487772,1708810.0,1708025.0,1708417.5,4.59,,
2018-01-14 18:19:01.165928,1707560.0,1707040.0,1707300.0,3.05,,
2018-01-14 18:20:01.184677,1707230.0,1706385.0,1706807.5,4.95,,
2018-01-14 18:21:01.269601,1709640.0,1709230.0,1709435.0,2.4,,
2018-01-14 18:22:01.106388,1709885.0,1709395.0,1709640.0,2.87,,
2018-01-14 18:23:01.163428,1709275.0,1708550.0,1708912.5,4.24,,
2018-01-14 18:24:01.109762,1710390.0,1709350.0,1709870.0,6.08,,
2018-01-14 18:25:01.121368,1707600.0,1707235.0,1707417.5,2.14,,
2018-01-14 18:26:01.079732,1707585.0,1706625.0,1707105.0,5.62,,
2018-01-14 18:27:01.198474,1708455.0,1708060.0,1708257.5,2.31,,
2018-01-14 18:28:01.127827,1708290.0,1708010.0,1708150.0,1.64,,
2018-01-14 18:29:01.180904,1709055.0,1708905.0,1708980.0,0.88,,
2018-01-14 18:30:01.126669,1709025.0,1708380.0,1708702.5,3.77,,
2018-01-14 18:31:01.083040,1708470.0,1708465.0,1708467.5,0.03,,
2018-01-14 18:32:01.187196,1707655.0,1707555.0,1707605.0,0.59,,
2018-01-14 18:33:01.118756,1706360.0,1705805.0,1706082.5,3.25,,
2018-01-14 18:34:01.066352,1710140.0,1709560.0,1709850.0,3.39,,
2018-01-14 18:35:01.331110,1710140.0,1709400.0,1709770.0,4.33,,
2018-01-14 18:36:01.083386,1710140.0,1709515.0,1709827.5,3.66,,
2018-01-14 18:37:01.267442,1708085.0,1708000.0,1708042.5,0.5,,
2018-01-14 18:38:01.119681,1708155.0,1707380.0,1707767.5,4.54,,
2018-01-14 18:39:01.083350,1702730.0,1702325.0,1702527.5,2.38,,
2018-01-14 18:40:01.153713,1706760.0,1705810.0,1706285.0,5.57,,
2018-01-14 18:41:01.185049,1704995.0,1704050.0,1704522.5,5.54,,
2018-01-14 18:42:01.225632,1703205.0,1703200.0,1703202.5,0.03,,
2018-01-14 18:43:01.107307,1705000.0,1704900.0,1704950.0,0.59,,
2018-01-14 18:44:01.292572,1704380.0,1704330.0,1704355.0,0.29,,
2018-01-14 18:45:01.194021,1702965.0,1701665.0,1702315.0,7.64,,
2018-01-14 18:46:01.184788,1701505.0,1701500.0,1701502.5,0.03,,
2018-01-14 18:47:01.182879,1701000.0,1700500.0,1700750.0,2.94,,
2018-01-14 18:48:01.482725,1691500.0,1688400.0,1689950.0,18.34,,
2018-01-14 18:49:01.117840,1690280.0,1689755.0,1690017.5,3.11,,
2018-01-14 18:50:01.057877,1686090.0,1686000.0,1686045.0,0.53,,
2018-01-14 18:51:01.188838,1685700.0,1685560.0,1685630.0,0.83,,
2018-01-14 18:52:01.140502,1690080.0,1689285.0,1689682.5,4.71,,
2018-01-14 18:53:01.175476,1690875.0,1690870.0,1690872.5,0.03,,
2018-01-14 18:54:01.201463,1690875.0,1690325.0,1690600.0,3.25,,
2018-01-14 18:55:01.051597,1691365.0,1690670.0,1691017.5,4.11,,
2018-01-14 18:56:01.077003,1692765.0,1692045.0,1692405.0,4.25,,
2018-01-14 18:57:01.126656,1692120.0,1692100.0,1692110.0,0.12,,
2018-01-14 18:58:01.059448,1692255.0,1692120.0,1692187.5,0.8,,
2018-01-14 18:59:01.349027,1692425.0,1692110.0,1692267.5,1.86,,
2018-01-14 19:00:01.165134,1692495.0,1692380.0,1692437.5,0.68,,
2018-01-14 19:01:01.143834,1693465.0,1693455.0,1693460.0,0.06,,
2018-01-14 19:02:01.123938,1699135.0,1694570.0,1696852.5,26.9,,
2018-01-14 19:03:01.111871,1694995.0,1694000.0,1694497.5,5.87,,
2018-01-14 19:04:01.147206,1696805.0,1696315.0,1696560.0,2.89,,
2018-01-14 19:05:01.105767,1695520.0,1695510.0,1695515.0,0.06,,
2018-01-14 19:06:01.228257,1694920.0,1694515.0,1694717.5,2.39,,
2018-01-14 19:07:01.086021,1694955.0,1694385.0,1694670.0,3.36,,
2018-01-14 19:08:01.235088,1694950.0,1694945.0,1694947.5,0.03,,
2018-01-14 19:09:01.126455,1695055.0,1694985.0,1695020.0,0.41,,
2018-01-14 19:10:01.054812,1695000.0,1694785.0,1694892.5,1.27,,
2018-01-14 19:11:01.186495,1694870.0,1694865.0,1694867.5,0.03,,
2018-01-14 19:12:01.187556,1695330.0,1694940.0,1695135.0,2.3,,
2018-01-14 19:13:01.118535,1696955.0,1696665.0,1696810.0,1.71,,
2018-01-14 19:14:01.183919,1696415.0,1696380.0,1696397.5,0.21,,
2018-01-14 19:15:01.101226,1696345.0,1696340.0,1696342.5,0.03,,
2018-01-14 19:16:01.172205,1696325.0,1696155.0,1696240.0,1.0,,
2018-01-14 19:17:01.168111,1693310.0,1693000.0,1693155.0,1.83,,
2018-01-14 19:18:01.111530,1692150.0,1692005.0,1692077.5,0.86,,
2018-01-14 19:19:01.158774,1694810.0,1694805.0,1694807.5,0.03,,
2018-01-14 19:20:01.092690,1697555.0,1697105.0,1697330.0,2.65,,
2018-01-14 19:21:01.158572,1694780.0,1694685.0,1694732.5,0.56,,
2018-01-14 19:22:01.187593,1695185.0,1694380.0,1694782.5,4.75,,
2018-01-14 19:23:01.182753,1689985.0,1689330.0,1689657.5,3.88,,
2018-01-14 19:24:01.204323,1690285.0,1689980.0,1690132.5,1.8,,
2018-01-14 19:25:01.247889,1689380.0,1689075.0,1689227.5,1.81,,
2018-01-14 19:26:01.088092,1685920.0,1685275.0,1685597.5,3.83,,
2018-01-14 19:27:01.123580,1689050.0,1688245.0,1688647.5,4.77,,
2018-01-14 19:28:01.733793,1685615.0,1685560.0,1685587.5,0.33,,
2018-01-14 19:29:01.084154,1686040.0,1685850.0,1685945.0,1.13,,
2018-01-14 19:30:01.275530,1684675.0,1684615.0,1684645.0,0.36,,
2018-01-14 19:31:01.165899,1687065.0,1686925.0,1686995.0,0.83,,
2018-01-14 19:32:01.090327,1691595.0,1691250.0,1691422.5,2.04,,
2018-01-14 19:33:01.131944,1689700.0,1688045.0,1688872.5,9.8,,
2018-01-14 19:34:01.168634,1691915.0,1691000.0,1691457.5,5.41,,
2018-01-14 19:35:01.109419,1690560.0,1690500.0,1690530.0,0.35,,
2018-01-14 19:36:01.712116,1690055.0,1689985.0,1690020.0,0.41,,
2018-01-14 19:37:01.164213,1689095.0,1689085.0,1689090.0,0.06,,
2018-01-14 19:38:01.160541,1688695.0,1688285.0,1688490.0,2.43,,
2018-01-14 19:39:01.252213,1688580.0,1688530.0,1688555.0,0.3,,
2018-01-14 19:40:01.185550,1688330.0,1687340.0,1687835.0,5.87,,
2018-01-14 19:41:01.244564,1690000.0,1689120.0,1689560.0,5.21,,
2018-01-14 19:42:01.239993,1691480.0,1691160.0,1691320.0,1.89,,
2018-01-14 19:43:01.182269,1696080.0,1695080.0,1695580.0,5.9,,
2018-01-14 19:44:01.218961,1691520.0,1690665.0,1691092.5,5.06,,
2018-01-14 19:45:01.189273,1689990.0,1689665.0,1689827.5,1.92,,
2018-01-14 19:46:01.163128,1687520.0,1687065.0,1687292.5,2.7,,
2018-01-14 19:47:01.134798,1684505.0,1684500.0,1684502.5,0.03,,
2018-01-14 19:48:01.622434,1682485.0,1682000.0,1682242.5,2.88,,
2018-01-14 19:49:01.072568,1681855.0,1681060.0,1681457.5,4.73,,
2018-01-14 19:50:01.176309,1688065.0,1685375.0,1686720.0,15.95,,
2018-01-14 19:51:01.264982,1684165.0,1684145.0,1684155.0,0.12,,
2018-01-14 19:52:01.173332,1688690.0,1688055.0,1688372.5,3.76,,
2018-01-14 19:53:01.244412,1687535.0,1686915.0,1687225.0,3.67,,
2018-01-14 19:54:01.153978,1685005.0,1685000.0,1685002.5,0.03,,
2018-01-14 19:55:01.118277,1683900.0,1683670.0,1683785.0,1.37,,
2018-01-14 19:56:01.079125,1683935.0,1683370.0,1683652.5,3.36,,
2018-01-14 19:57:01.141701,1685730.0,1685275.0,1685502.5,2.7,,
2018-01-14 19:58:01.209537,1685855.0,1685680.0,1685767.5,1.04,,
2018-01-14 19:59:01.152809,1684580.0,1684335.0,1684457.5,1.45,,
2018-01-14 20:00:01.155832,1680560.0,1680160.0,1680360.0,2.38,,
2018-01-14 20:01:01.168254,1681550.0,1681200.0,1681375.0,2.08,,
2018-01-14 20:02:01.296957,1683925.0,1683315.0,1683620.0,3.62,,
2018-01-14 20:03:01.204174,1683400.0,1683165.0,1683282.5,1.4,,
2018-01-14 20:04:01.221080,1682760.0,1682530.0,1682645.0,1.37,,
2018-01-14 20:05:01.059051,1685610.0,1685500.0,1685555.0,0.65,,
2018-01-14 20:06:01.137924,1685325.0,1684420.0,1684872.5,5.37,,
2018-01-14 20:07:01.132285,1685630.0,1685285.0,1685457.5,2.05,,
2018-01-14 20:08:01.057287,1686490.0,1686115.0,1686302.5,2.22,,
2018-01-14 20:09:01.080562,1688425.0,1688060.0,1688242.5,2.16,,
2018-01-14 20:10:01.242587,1687010.0,1686820.0,1686915.0,1.13,,
2018-01-14 20:11:01.094062,1688480.0,1687850.0,1688165.0,3.73,,
2018-01-14 20:12:01.215582,1688200.0,1688060.0,1688130.0,0.83,,
2018-01-14 20:13:01.116292,1694985.0,1692430.0,1693707.5,15.09,,
2018-01-14 20:14:01.117355,1686320.0,1686000.0,1686160.0,1.9,,
2018-01-14 20:15:01.058494,1688425.0,1688375.0,1688400.0,0.3,,
2018-01-14 20:16:01.172200,1690590.0,1690490.0,1690540.0,0.59,,
2018-01-14 20:17:01.145471,1689565.0,1689475.0,1689520.0,0.53,,
2018-01-14 20:18:01.152727,1687380.0,1687075.0,1687227.5,1.81,,
2018-01-14 20:19:01.154073,1686310.0,1685605.0,1685957.5,4.18,,
2018-01-14 20:20:01.929402,1685740.0,1685265.0,1685502.5,2.82,,
2018-01-14 20:21:01.685723,1686210.0,1686000.0,1686105.0,1.25,,
2018-01-14 20:22:01.195132,1688100.0,1688000.0,1688050.0,0.59,,
2018-01-14 20:23:01.254918,1687820.0,1687530.0,1687675.0,1.72,,
2018-01-14 20:24:01.155724,1686630.0,1686525.0,1686577.5,0.62,,
